title,body
"전여빈-나나, '돋보이는 케미'(글리치 제작발표회) [O! STAR]","[OSEN=최재현 기자] 27일 오전 서울 CGV 용산아이파크몰에서 넷플릭스 '글리치' 제작발표회가 열렸다.배우 전여빈, 나나가 포토타임을 하고 있다. 2022.09.27 / hyun309@osen.co.kr[사진] 영상캡처이미지 원본보기"
"'대무가' 박성웅 ""무당 연기? 실제 무당한테 조언받고 3개월간 연습""","이미지 원본보기[OSEN=조은정 기자]27일 오후 서울 강남구 메가박스 코엑스에서 영화 ‘대무가(감독 이한종)’ 언론시사 및 기자간담회가 열렸다.[OSEN=하수정 기자] '대무가' 박성웅이 캐릭터를 위해 노력한 점을 공개했다.27일 오후 서울 코엑스 메가박스에서는 영화 '대무가'의 언론시사회가 진행됐다. 이 자리에는 주연 배우 박성웅, 양현민, 류경수, 서지유, 이한종 감독 등이 참석했다.박성웅은 극 중 마성의 무당 마성준으로 분해 열연했다. 한때는 이름 꽤나 날렸지만 교도소에 다녀온 후 신빨을 잃고 술빨로 버티고 있는 무당이다. 운수대통을 부르는 전설의 비트 대무가를 연마하며 신빨을 되찾고자 하는 인물이다.박성웅은 ""물론 캐스팅 제의가 들어왔고, 그 전에 단편 영화를 보고 결정하자 싶었다. 총 15분짜리의 단편을 보고 감독님이라면 신뢰감을 가지고 같이 작업해 볼 수 있겠구나 싶어서 작업했다""고 밝혔다.이어 ""실제 무당 분들에게 조언을 받았고, 공연하는 안무가 선생님이 안무를 짜주셔서 지하 연습장에 가서 3개월간 연습했다""며 ""완전하게 몸에 벤 상태에서 촬영장에 가 3일간 촬영했다. 체력적인 부분을 빼곤 크게 무리는 없었다.  부산국제영화제 상영 이후 오늘 다시 봤는데, 너무 다른 영화라서 놀랐다. 그 덕분에 멋진 굿판 배틀 장면이 나온 것 같다""고 만족했다.'대무가'(감독 이한종, 제공 (주)케이티알파, 배급 판씨네마(주), 공동 배급 (주)케이티알파, 제작 (주)쿠키픽쳐스, 공동 제작 알고리즘 미디어랩)는 용하다 소문난 전설의 대무가 비트로 뭉친 신(神)빨 떨어진 세 명의 무당들이 각자 일생일대의 한탕을 위해 프리스타일 굿판 대결을 펼치는 통쾌한 활극이다. 오는 10월 12일 개봉한다./ hsjssu@osen.co.kr[사진] 조은정 기자"
2022 대한민국 스포츠영웅 최종후보자 국민지지도 조사 실시,"[OSEN=우충원 기자] 대한체육회는 오는 9월 27일(화)부터 10월 18일(화)까지 일반 국민을 대상으로 ‘2022 대한민국 스포츠영웅’ 선정을 위한 국민지지도 조사를 실시한다.대한민국 스포츠영웅은 스포츠를 통해 선수 및 청소년들에게 귀감이 되고 국위를 선양하여 국민들에게 큰 기쁨과 희망을 안겨준 선수 또는 스포츠 공헌자로서, 대한체육회는 한국 스포츠 발전에 탁월한 업적을 남긴 인사를 대한민국 스포츠영웅으로 선정·헌액하여 스포츠영웅의 명예와 자긍심을 고취시키고, 스포츠인의 사기 진작 및 성취 동기 부여에 기여하고자 한다.앞서 추천위원, 체육단체, 출입기자, 일반 국민의 후보자 접수 결과를 바탕으로 체육인단 및 추천기자단으로부터 후보자를 추천받아 제7차 스포츠영웅선정위원회를 개최하였으며, 최종후보자를 ▲김수녕(양궁) ▲박항서(축구 지도자) ▲이봉주(육상) ▲故최동원(야구) 총 4명으로 결정하였다.대한민국 스포츠영웅은 선정위원회 및 평가기자단의 정성평가와 이번에 실시하는 국민지지도 조사 합산 점수를 고려하여 제8차 스포츠영웅선정위원회 의결을 통해 최종 선정되며, 스포츠영웅 선정자는 대한체육회 영웅의 전당에 헌액된다.2022 대한민국 스포츠영웅 국민지지도 조사는 9월 27일(화)부터 10월 18일(화)까지 홈페이지를 통해 국민 누구나 참여할 수 있으며, 참여자 중 500명에게는 추첨을 통해 음료 기프티콘을 지급할 예정이다.대한체육회는 2011년부터 스포츠영웅을 선정하고 있으며, 역대 대한민국 스포츠영웅은 ▲2011년 故손기정(육상), 故김성집(역도), ▲2013년 故서윤복(육상), ▲2014년 故민관식(스포츠행정), 장창선(레슬링), ▲2015년 양정모(레슬링), 박신자(농구), 故김운용(스포츠행정), ▲2016년 김연아(피겨스케이팅), ▲2017년 차범근(축구), ▲2018년 故김일(프로레슬링), 김진호(양궁) ▲2019년 엄홍길(산악) ▲2020년 故조오련(수영), ▲2021년 故김홍빈(산악)이다. / 10bird@osen.co.kr"
"HL 안양 신상훈, 두 번째 북미 프로아이스하키 무대 도전","이미지 원본보기[OSEN=우충원 기자] HL 안양의 골잡이 신상훈(29)이 다시 한번 북미 프로아이스하키 무대에 도전한다.HL 안양 소속으로 2022-2023 아시아리그 아이스하키 정규리그에 출전하고 있는 신상훈은 북미 프로아이스하키 3부리그에 해당하는 ECHL(East Coast Hockey League) 애틀랜타 글래디에이터스 이적 절차가 마무리돼 다음달 5일 현지로 출국한다.신상훈은 코로나 팬데믹으로 아시아리그 아이스하키가 열리지 않고 있던 지난 1월 애틀랜타로 이적, ECHL 2021~22 시즌의 절반 정도를 소화했다. 시즌 도중 팀에 합류했음에도 불구, 정규리그 31경기에서 13골 9어시스트를 올리며 기대 이상의 활약을 펼쳤다. 애틀랜타는 지난 시즌 신상훈이 보여준 경기력을 높이 평가해 HL 안양 측에 영입을 강력하게 요청했고, 구단은 ‘북미 프로무대에 다시 한번 도전해보겠다’는 신상훈 본인의 뜻을 존중해 계약을 해지하고 이적을 수락했다.지난 시즌 ECHL에서 검증을 마친 신상훈의 목표는 북미프로아이스하키 2부리그 격인 AHL(America Hockey League) 승격이다.북미프로아이스하키리그는 NHL(National Hockey League)를 정점으로 하부리그인 AHL, ECHL로 구성된다. 야구로 치면 NHL이 메이저리그, AHL이 트리플 A, ECHL이 더블 A인 셈이다. 각 단계별로 선수들의 승격과 강등이 반복되는데, ECHL만 해도 AHL 승격은 고사하고 생존도 쉽지 않을 정도로 살인적인 경쟁이 펼쳐진다. 캐나다 메이저주니어리그와 미국 USHL, NCAA 디비전 1 등에서 매년 엄청난 숫자의 프로 지망생들이 배출되고 AHL에서 밀려 내려오는 선수들도 많기 때문이다.신상훈은 이 경쟁에서 승리해 한국인으로서 처음 AHL 무대를 밟는다는 목표를 이루기 위해, 안주 대신 도전을 선택했다. 총알 같은 스피드와 한 박자 빠른 슈팅 능력이 강점인 신상훈은 자신 만의 특화된 장점을 바탕으로 AHL 승격에 도전한다는 각오다.신상훈이 입단하는 애틀랜타 글래디에이터스는 지난 시즌 종료 후 NHL 애리조나 카이오티스 산하로 새롭게 편입됐다. 승격을 목표로 하고 있는 AHL 팀은 투산 로드러너스다.2022-2023 아시아리그 아이스하키 개막 직후 득점포가 잠잠하던 신상훈은 25일 열린 닛코 아이스벅스와의 홈 경기에서 1골 2어시스트로 7-2 대승을 이끄는 등 미국행을 앞두고 가파르게 컨디션을 끌어 올리고 있다. 신상훈은 “지난 시즌 경험을 바탕으로 두 번째 시즌에 좀 더 노력해서 AHL 승격 목표를 달성하도록 하겠다. 스피드를 살린 플레이를 펼치고, 피지컬적인 면을 보완하는 것이 중요하다고 생각한다”고 두 번째 미국 프로아이스하키 무대에 도전하는 각오를 밝혔다.신상훈은 10월 23일(한국시간) 열리는 플로리다 에버블레이드와의 홈 경기로 2022-2023 시즌 개막을 맞는다. / 10bird@osen.co.kr[사진] HL 안양 제공."
"양미라, 장당 18만원 매트 무료나눔..""청담동 직거래"" 큰손맘 [★SHOT!]","이미지 원본보기양미라 인스타그램[OSEN=장우영 기자] 방송인 양미라가 갑자기 무료 나눔을 시작했다.27일 양미라는 자신의 인스타그램에 “급 양근마켓!!! 저희집 오늘 매트 시공해요. 그래서 올해 비싸게 구입한 매트가 필요 없게 됐어요. 지금 온라인을 보니 장당 18만원이 넘더라고요. 악갼의 사용감은 있지만 그래도 깨끗해요”라며 사진을 게재했다.사진에서 양미라는 널찍한 거실을 공개했다. 아이들이 마음껏 놀 수 있도록 매트를 깔아놨는데, 매트 시공을 하면서 필요 없게 되자 팬들에게 무료 나눔을 하겠다고 밝혔다. 양미라는 “필요한 만큼만 가져 가시면 된다. 청담동이고, 직거래 원한다”고 말해 웃음을 자아냈다.양미라의 무료 나눔은 폭발적인 반응을 얻었다. 경기도 광주에 사는 팬부터 전주에 있는 팬들 등 모두 양미라의 무료 나눔을 원했다. 양미라는 댓글로 “몇 장 필요하시나요” 등 직접 거래하는 모습을 보여줘 공감대를 형성했다.한편 양미라는 슬하에 1남 1녀를 키우고 있다. /elnino8919@osen.co.kr"
"'글리치' 타투 논란에 입 연 나나 ""지금은 말씀드릴 수 없지만.."" [O! STAR]",[OSEN=최재현 기자] 27일 오전 서울 CGV 용산아이파크몰에서 넷플릭스 '글리치' 제작발표회가 열렸다.나나가 취재진의 질문에 답하고 있다. 2022.09.27 / hyun309@osen.co.kr[사진] 영상캡처이미지 원본보기
"러블리즈 케이, 9개월만에 팜트리와 결별...""김준수 열애설 영향 無"" [공식]","이미지 원본보기[OSEN=지형준 기자]가수 러블리즈 케이가 참석해 포즈를 취하고 있다. /jpnews@osen.co.kr[OSEN=김채연 기자] 러블리즈 출신 가수 케이가 팜트리아일랜드와 결별했다.27일 오후 팜트리아일랜드 측 관계자는 OSEN에 “팜트리아일랜드와 케이는 2022년 9월을 마지막으로 전속계약을 해지하게 됐다”라고 밝혔다.이날 소속사는 “당사와 소속 아티스트 케이는 오랜 시간 신중한 논의 끝에 각자의 자리에서 서로의 앞날을 응원하기로 결정했으며, 향후 케이는 가수 활동을 비롯한 다양한 분야에서 인사드릴 예정”이라고 설명했다.이어 소속사는 “비록 함께 하는 업무는 종료되나 계속해서 이어나갈 케이의 활동과 행보 또한 진심으로 응원할 것”이라고 전했다.앞서 2014년 러블리즈로 데뷔한 케이는 지난해 11월 울림 엔터테인먼트와 계약이 만료된 뒤 지난 1월 팜트리아일랜드에 둥지를 틀었으나 약 9개월 만에 전속계약이 종료됐다.이로 인해 케이의 전속계약 종료가 지난 8월 소속사 대표 김준수와의 열애설 때문이 아니냐는 의혹이 제기됐으나, 한 뮤지컬 관계자는 OSEN에 “그건 사실이 아니다. 케이가 소속사와 계약 해지 논의를 나누던 중 김준수와 열애설이 났다”며 이를 부인하기도 했다.케이는 최근 단독 팬미팅 ‘from. Kei’를 개최했으며, 지난 23일부터 25일까지 사흘간 진행된 팜트리 아일랜드 첫 번째 갈라 콘서트 무대에 오른 바 있다. 활발한 활동을 이어오던 케이가 갑자기 소속사와 결별을 선택한 가운데 그가 어떤 소속사를 찾아 활동하게 될지 귀추가 주목된다./cykim@osen.co.kr[사진] OSEN DB"
"'컴백' 크래비티, 'NEW WAVE' 기대 포인트 셋..청춘과 성장 담긴 앨범","이미지 원본보기[OSEN=선미경 기자] 그룹 크래비티(CRAVITY)가 새 앨범 '뉴 웨이브(NEW WAVE)'를 통해 '청춘'을 이야기할 준비를 마쳤다.크래비티(세림·앨런·정모·우빈·원진·민희·형준·태영·성민)는 오늘(27일) 오후 6시에 미니 4집 '뉴 웨이브(NEW WAVE)'로 6개월 만에 가요계에 컴백해 K-POP의 새로운 물결을 만들어낼 예정이다.또 발매와 함께 이날 오후 8시부터 글로벌 팬덤 플랫폼 유니버스를 통해 네 번째 미니앨범 '뉴 웨이브' 발매 기념 컴백쇼를 진행한다. 온라인과 오프라인으로 진행되는 컴백쇼에서 크래비티는 글로벌 팬들과 직접 소통하며 신보에 대한 비하인드는 물론, 타이틀곡 '파티 록(PARTY ROCK)' 무대를 최초로 공개한다.지난 2020년 데뷔 후 각종 시상식 신인상을 휩쓸며 '차세대 슈퍼 루키'로 주목받아온 크래비티는 발매하는 앨범마다 꾸준한 성장을 보여줬고, 이를 증명하듯 지난 3월 발매한 정규앨범 파트 2 '리버티 : 인 아워 코스모스(LIBERTY : IN OUR COSMOS)'를 통해 초동 판매량 11만 장을 넘어서며 자체 최고 기록을 달성하는 등 이제는 루키 이상의 존재감을 드러내고 있다.정규앨범 파트 2 이후 6개월 만에 미니 4집 '뉴 웨이브'로 컴백을 알리며 한국을 넘어 글로벌 K-POP 팬들의 시선과 기대를 한 몸을 받고 있는 가운데, 크래비티의 청춘과 성장을 담은 신보의 기대 포인트를 짚어봤다.#크래비티의 솔직한 '청춘' 이야기!새로운 세상 속에서 공감을 찾아가는 서사를 그려온 크래비티는 전작 '리버티 : 인 아워 코스모스'를 통해 미성숙하고 거칠었던 지난날의 터널을 지나 비로소 하나가 되었고, 하나가 된 소년들은 이제 그들의 청춘을 노래한다. 이번 앨범을 통해 크래비티가 새롭게 써 내려갈 이야기는 과장되지 않은 솔직한 청춘 크래비티의 이야기다.'부기 우기(Boogie Woogie)'를 시작으로 타이틀곡 '파티 록(PARTY ROCK)', '뉴 애딕션(New Addiction)', '오토매틱(AUTOMATIC)', '컬러풀(Colorful)', '낙 낙(Knock Knock)'까지 총 여섯 개의 트랙을 통해 청춘을 이야기하고 있는 크래비티는 젊음의 감정과 감각을 동시에 자극하는 이번 신보를 크래비티만의 스타일로 표현해내며 점점 성숙해지는 크래비티의 성장기를 대표하는 앨범으로 완성시켰다.#어깨가 들썩이는 '파티 록'! 크래비티만의 '파워 긍정 에너지'타이틀곡 '파티 록'은 펑크와 EDM 요소를 결합한 팝/락 장르의 신나는 댄스곡이다. 청량함으로 가득한 이번 앨범의 시그니처 트랙이기도 한 타이틀곡은 듣는 순간 어깨를 들썩이게 할 만큼 크래비티가 가진 파워 긍정 에너지를 제대로 폭발시킨다.'우리가 함께한 이 공간 속, 이 순간의 행복'을 자유롭고 신나는 에너지로 표현한 '파티 록'을 통해 크래비티는 본인들이 가지고 있는 한계 없는 밝은 에너지를 퍼포먼스와 보컬로 담아내 파워풀한 청량 사운드를 한껏 느낄 수 있는 곡으로 탄생했다.앞서 '아드레날린(Adrenaline)'을 통해 차별화된 청량미를 선보이며 믿고 보는 '청량비티(청량+크래비티)' 콘셉트를 완성한 만큼 한층 더 업그레이드된 파워풀한 청량미를 선보일 크래비티의 모습은 어떨지 관심이 집중되고 있다.#세림, 앨런의 작사+우빈 첫 자작곡 참여 '음악적 역량 성장↑'크래비티의 성장기를 대표하는 이번 앨범은 멤버들이 직접 참여한 곡이 수록되면서 성장의 의미를 더했다. 데뷔 이후 꾸준히 랩 메이킹과 작사에 참여해온 멤버 세림과 앨런은 총 6개의 트랙 중 4개의 곡 작사에 참여하며 음악적 역량을 자랑했다.또 이번 앨범에는 처음 멤버의 자작곡이 담겼다. 멤버 우빈은 첫 자작곡 '컬러풀' 곡 전반의 프로듀싱을 맡는 등 멤버들의 적극적인 참여가 더해지면서 크래비티의 색깔이 가득 담긴 앨범으로 완성됐다.새 앨범을 통해 청춘 그리고 성장을 보여줄 준비를 마친 크래비티는 한층 더 짙어진 크래비티만의 색을 보여주며 전 세계 팬들에게 크래비티의 존재감을 증명해 나갈 전망이다. /seon@osen.co.kr[사진]스타쉽엔터테인먼트 제공"
"연세대 양준석, 전체 1순위→LG로... 25人 프로행 '지명률 59.5%'[종합]","이미지 원본보기[OSEN=잠실학생체, 최규한 기자]전체 1순위 창원 LG 양준석, 2순위 수원 KT 이두원, 3순위 원주 DB 박인웅, 4순위 전주 KCC 송동훈이 기념촬영을 하고 있다. 2022.09.27 / dreamer@osen.co.kr[OSEN=잠실학생체육관, 노진주 기자] '1라운드 1순위' 가드 양준석(연세대)을 포함해 총 25명이 프로 입문에 성공했다.'2022 KBL 신인 선수 드래프트'는 27일 오후 2시30분 서울 잠실학생체육관에서 열렸다.지난 21일 진행된 드래프트 지명 순위 추첨 행사에서 16%의 확률로 창원 LG가 행운의 1순위 지명권을 얻었다.수원 KT가 5% 확률로 2순위 지명권을 얻었다. 원주 DB와 전주 KCC는 각각 3순위, 4순위로 신인 선수를 뽑게 됐다.울산 현대모비스가 5순위, 서울 삼성이 6순위 지명권을 얻었다. 7~10순위는 고양 캐롯, 대구 한국가스공사, 안양 KGC, 서울 SK 순.LG는 1라운드 1순위로 연세대 가드 양준석을 불렀다.양준석은 이미 완성형의 미드레인지 게임을 가진 가드로 평가받는다. 더불어 3점 라인에서 2대2 공격을 시작한 후 던지는 원 드리블 이후의 풀업 점퍼가 매우 정확하단 평가 역시 받고있다.양손 드리블과 볼 키핑 능력도 안정적인 양준석은 프로에서 당장 통할 수준의 미드레인지 점프슛을 구사한다.KT는 1라운드 2순위로 드래프트 참가 선수 중 최장신인 센터 이두원(고려대, 204.4cm)을 지명했다.이두원은 큰 신장, 파워, 기동성을 겸비한 센터다. 트랜지션 상황에서 속공 가담, 2대2 공격에서 스피드를 활용한 페인트존 침투, 큰 신장을 앞세운 공격 리바운드 가담 등에 능하단 평가다.골밑에서의 손끝 감각과 득점 기술을 더 업그레이드하면 무서운 자원이 될 수 있다.이날 총 25명이 프로 유니폼을 입었다. 지명률은 59.5%.▲2022 KBL 신인 선수 드래프트 지명 결과이미지 원본보기[표] KBL./jinju217@osen.co.kr"
"""사이언톨로지가 톰 크루즈♥︎니콜 키드먼 사이 갈라놓아..두 아이까지"" [Oh!llywood]","이미지 원본보기[OSEN=최나영 기자] ""사이언톨로지는 톰 크루즈를 니콜 키드먼으로부터 멀어지게 했다""페이지식스가 27일(현지시간) 보도를 통해 전직 사이언톨로지 대변인 마이크 린더의 신간 '어 빌리언 이어즈(A Billion Years)'의 내용을 부분적으로 전했다.책에 따르면 톰 크루즈는 1997년 당시 아내인 배우 니콜 키드먼과 함께 스탠리 큐브릭 감독의 영화 '아이즈 와이드 셧(Eyes Wide Shut)'을 촬영하는 동안 사이언톨로지로부터 '손을 떼기' 시작했다.마이크 린더는 톰 크루즈가 영국 런던에서 촬영하는 동안 사이언톨로지 교주인 데이비드 미스캐비지의 전화를 무시하기 시작했다고 밝혔다.이 때문에 데이비드 미스캐비지는 교회 전직 최고 간부인 마티 래스번을 톰 크루즈가 있는 영국으로 보냈고 톰 크루즈는 차츰 다시 사이언톨로지의 세계로 되돌아갔다.니콜 키드먼은 톰 크루즈가 사이언톨로지 교회로 데려간 적이 있지만 이 종교에 빠지지 않았다. 해당 책에는 ""그녀의 아버지가 정신과 의사라는 것은 도움이 되지 않았다(사이언톨로지 교회에 따르면, 정신의학은 부적절한 치료와 정신의학적 약물에 대한 과도한 의존을 제공한다)""라고 쓰여져 있다.이미지 원본보기사이언톨로지 교회가 톰 크루즈를 향한 니콜 키드먼의 부정적 영향력에 위협을 느꼈고, 교회 측은 할리우드 변호사 버트 필즈와 협력, 악명 높은 사설탐정 앤서니 펠리카노를 고용해 니콜 키드먼을 염탐하고 그녀의 전화를 도청했다. 앤서니 펠리카노는 감청, 갈취, 음모, 폭발물 및 수류탄 불법 소지 등 다수의 범죄로 10년 이상을 감옥에서 보낸 인물이다.마이크 린더는 ""톰과 니콜이 이혼했을 때 미스캐비지는 니콜의 '부정적 영향'이 더 이상 톰을 끌고 가지 않아 행복해 했다""라고 썼다. ""그 후 크루즈는 미스캐비지(사이언톨로지)에 더욱 열정적이 됐다""라고 말했다.톰 크루즈와 니콜 키드먼은 1990년 결혼식을 올렸고 2001년 이혼했다. 그리고 이사벨라와 코너라는 두 아이를 함께 입양했다. 두 아이는 사이언톨로지교의 창시자 L. 론 허바드의 가르침을 주입당했고 이에 엄마인 니콜 키드먼에 대항하게 됐다는 주장도 실려 있다.한편 사이언톨로지 측은 페이지식스에 ""(우리)교회는 불법 감청을 지시하거나 관여한 적이 없다""고 말했다. 더불어 ""마이크 린더는 그의 부정직함으로부터 이익을 얻으려는 상습적인 거짓말쟁이""라며 ""그는 거짓 경찰 보고서, 선동적인 선전, 그리고 사기적인 언론 보도를 통해 그의 이전 교회와 그 지도자에 대한 괴롭힘을 조직적으로 하고 있다""라고 입장을 밝혔다./nyc@osen.co.kr[사진] ⓒGettyimages(무단전재 및 재배포 금지), '아이즈 와이드 셧' 스틸"
KT 희소식! 국민거포 빠르면 내달 8일 KIA전 복귀…놀라운 회복 속도 [오!쎈 수원],"이미지 원본보기[OSEN=고척, 조은정 기자] 10일 오후 서울 고척스카이돔에서 ‘2022 신한은행 SOL KBO리그’ 키움 히어로즈와 KT 위즈의 경기가 열렸다. 2회초 KT 선두타자 박병호가 좌중간으로 향하는 2루를 날린 후 세이프하는 과정에서 부상을 입은 뒤 구급차에 실려나가고 있다. 2022.09.10 /cej@osen.co.kr[OSEN=수원, 이후광 기자] KT 위즈가 국민거포와 함께 포스트시즌을 치를 수 있게 됐다. 참으로 놀라운 회복 속도다.KT 이강철 감독은 27일 수원KT위즈파크에서 열리는 두산과의 시즌 15번째 맞대결을 앞두고 취재진과 만나 “재활이 잘 되면 박병호가 KIA와의 마지막 경기부터 출전이 가능할 것 같다”라고 반색했다.KT는 지난 10일 부동의 4번타자 박병호가 발목을 다치는 초대형 악재를 맞이했다. 고척 키움전에서 2회 좌중간으로 안타를 날린 뒤 2루 베이스를 들어가는 과정에서 태그를 피하려다 우측 발목을 접질렸고, 검진 결과 우측 발목 앞뒤 인대가 손상(파열)됐다.다행히 전문의는 박병호에게 수술이 아닌 4주 정도 재활을 처방했다. 선수 본인도 포스트시즌 출전을 위해 수술보다는 재활 치료를 희망했다고.당초 재활 일정대로라면 포스트시즌 돌입 후 복귀가 예상됐다. 최악의 경우 KT가 한국시리즈에 진출해야 출전이 가능하다는 전망도 나왔다. 그러나 36세 베테랑의 재활 의지가 그 어느 때보다 강했고, 내달 8일 광주 KIA전에서 복귀를 바라볼 수 있게 됐다.이 감독은 “현재 걷는 건 문제가 없다. 오히려 압박 붕대를 감으면 불편하다고 하더라. 일반인의 회복 속도와는 확실히 다르다”라며 “복귀할 경우 수비보다는 지명타자 기용을 생각하고 있다. 만일 재활이 조금 느리게 진행되더라도 포스트시즌부터는 나설 수 있다”라고 선수 상태를 전했다.사령탑은 남은 9경기 준플레이오프 직행을 위해 사력을 다하겠다는 각오도 덧붙였다. 3위 키움에 2경기 뒤져 있는 이 감독은 “아직 3위 도전이 끝난 건 아니다. 할 때까지 최선을 다할 것이다”라고 밝혔다.한편 KT는 두산을 맞아 조용호(우익수)-배정대(중견수)-강백호(1루수)-앤서니 알포드(좌익수)-문상철(지명타자)-황재균(3루수)-김준태(포수)-오윤석(2루수)-심우준(유격수) 순의 선발 라인업을 꾸렸다. 선발투수는 웨스 벤자민. 주전 포수 장성우는 감기 증세로 결장한다./backlight@osen.co.kr"
7연전 앞둔 강인권 대행의 걱정 “비 와서 쉴 때는 좋았지만…” [창원 톡톡],"이미지 원본보기NC 다이노스 양의지. /OSEN DB[OSEN=창원, 길준영 기자] “비가 와서 쉴 때는 좋았는데 마지막에는 힘들고 그런 부분이 있다”NC 다이노스 강인권 감독대행은 27일 창원 NC파크에서 열리는 ‘2022 신한은행 SOL KBO리그’ 키움 히어로즈와의 경기 전 인터뷰에서 7연전으로 이어지는 잔여경기 일정에 대해 이야기했다.NC는 이날 경기를 포함해 올 시즌 11경기가 남아있다. LG(12경기)에 이어서 두산(11경기)과 더불어 두 번째로 잔여경기가 많다. 잔여경기가 많다보니 이날 경기부터 오는 10월 3일까지 7연전을 소화하는 잔여경기 일정이 잡혔다.강인권 감독대행은 “선수들이 7연전을 해보지 않았기 때문에 일주일 내내 경기를 하기 위해 체력적으로 안배를 잘해주는 것이 중요하다고 생각한다. 선발투수는 6명을 기용할 생각이고 한 명은 4일 휴식 후 등판을 준비해야할 것 같다”라고 말했다.“나도 7연전을 해본 기억은 없다”라고 말한 강인권 대행은 “포스트시즌에서도 7연전을 하지는 않았던 것 같다. 비가 와서 쉴 때는 좋았는데 마지막에는 힘들고 그런 부분이 있다. 7연전 기간 이동도 많이 해야하는데 투수들은 괜찮지만 야수들이 걱정이다. 체력적인 부담이 있을 것이다. 앞서 말했지만 경기 상황에 따라 체력 안배가 필요하지 않을까 염두에 두고 있다”라고 7연전을 앞둔 마음가짐을 이야기했다.NC 간판타자 양의지는 이날 담증세가 있어 휴식을 취한다. 양의지를 선발 라인업에서 제외한 강인권 대행은 “양의지는 오늘 기상했을 때 담 증세가 발생해서 출전이 어렵다. 교체 출전도 어려울 것 같은데 조금 더 경과를 지켜보고 경기 상황에 따라 대타 등으로 나갈 수 있을지 판단할 생각이다”라고 설명했다.리그 6위에 위치한 NC는 5위 KIA를 2.5게임차로 추격하고 있다. 강인권 대행은 “선수들이 최근 중요한 경기들을 집중력 있게 하다보니까 아무래도 체력적으로나 모든 컨디션이 조금 떨어진 모습이다. 그렇다보니 이런 담 증세도 발생하지 않나 싶다”라며 선수들의 건강을 걱정했다. /fpdlsl72556@osen.co.kr"
